,title,pubDate,link,,description
1535,"[가상화폐 뉴스] 07월 22일 13시 30분 <b>비트코인</b>(1.29%), 이오스(3.17%), 비트...","Sun, 22 Jul 2018 13:30:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000663565,http://news.naver.com/main/rea,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 107,000원(1.29%) 상승한 8... "
1528,"[가상화폐 뉴스] 07월 22일 14시 00분 <b>비트코인</b>(1.16%), <b>비트코인</b> 캐시(2.76%...","Sun, 22 Jul 2018 14:00:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000663572,http://news.naver.com/main/rea,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 96,000원(1.16%) 상승한 8... "
1524,"[가상화폐 뉴스] 07월 22일 14시 30분 <b>비트코인</b>(0.77%), 아이오타(1.8%), 비트...","Sun, 22 Jul 2018 14:30:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000663574,http://news.naver.com/main/rea,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 64,000원(0.77%) 상승한 8,360... "
1518,"[가상화폐 뉴스] 07월 22일 15시 00분 <b>비트코인</b>(0.91%), <b>비트코인</b> 캐시(1.82%...","Sun, 22 Jul 2018 15:01:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000663576,http://news.naver.com/main/rea,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 76,000원(0.91%) 상승한 8,387... "
1509,"[가상화폐 뉴스] 07월 22일 15시 30분 <b>비트코인</b>(0.78%), <b>비트코인</b> 캐시(2.18%...","Sun, 22 Jul 2018 15:30:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000663577,http://news.naver.com/main/rea,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 65,000원(0.78%) 상승한 8... "
1502,"[가상화폐 뉴스] 07월 22일 16시 00분 <b>비트코인</b>(0.56%), <b>비트코인</b> 캐시(0.97%...","Sun, 22 Jul 2018 16:01:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000663578,http://news.naver.com/main/rea,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 47,000원(0.56%) 상승한 8,371... "
1496,"[가상화폐 뉴스] 07월 22일 16시 30분 <b>비트코인</b>(0.73%), <b>비트코인</b> 캐시(1.48%...","Sun, 22 Jul 2018 16:31:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000663580,http://news.naver.com/main/rea,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 61,000원(0.73%) 상승한 8,370... "
1489,"[가상화폐 뉴스] 07월 22일 17시 00분 <b>비트코인</b>(0.82%), <b>비트코인</b> 캐시(1.6%)...","Sun, 22 Jul 2018 17:01:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000663585,http://news.naver.com/main/rea,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 68,000원(0.82%) 상승한 8,369... "
1483,"[가상화폐 뉴스] 07월 22일 17시 30분 <b>비트코인</b>(1.22%), <b>비트코인</b> 캐시(2.12%...","Sun, 22 Jul 2018 17:30:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000663597,http://news.naver.com/main/rea,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 101,000원(1.22%) 상승한 8... "
1480,"[가상화폐 뉴스] 07월 22일 18시 00분 <b>비트코인</b>(1.48%), <b>비트코인</b> 캐시(2.75%...","Sun, 22 Jul 2018 18:01:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000663600,http://news.naver.com/main/rea,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 123,000원(1.48%) 상승한 8... "
1472,"[가상화폐 뉴스] 07월 22일 18시 30분 <b>비트코인</b>(1.23%), 오미세고(2.19%), 비...","Sun, 22 Jul 2018 18:31:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000663601,http://news.naver.com/main/rea,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 102,000원(1.23%) 상승한 8... "
1467,"[가상화폐 뉴스] 07월 22일 19시 00분 <b>비트코인</b>(1.34%), <b>비트코인</b> 캐시(2.06%...","Sun, 22 Jul 2018 19:01:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000663602,http://news.naver.com/main/rea,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 111,000원(1.34%) 상승한 8,417... "
1463,"[가상화폐 뉴스] 07월 22일 19시 30분 <b>비트코인</b>(1.42%), 이오스(3.14%), 비트...","Sun, 22 Jul 2018 19:31:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000663609,http://news.naver.com/main/rea,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 118,000원(1.42%) 상승한 8... "
1456,"[가상화폐 뉴스] 07월 22일 20시 00분 <b>비트코인</b>(1.54%), 이오스(3.37%), 비트...","Sun, 22 Jul 2018 20:00:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000663610,http://news.naver.com/main/rea,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 128,000원(1.54%) 상승한 8... "
1450,"[가상화폐 뉴스] 07월 22일 20시 30분 <b>비트코인</b>(1.5%), <b>비트코인</b> 캐시(3.36%)...","Sun, 22 Jul 2018 20:30:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000663613,http://news.naver.com/main/rea,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 124,000원(1.5%) 상승한 8... "
1440,"[가상화폐 뉴스] 07월 22일 21시 00분 <b>비트코인</b>(1.17%), <b>비트코인</b> 골드(2.41%...","Sun, 22 Jul 2018 21:01:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000663614,http://news.naver.com/main/rea,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 97,000원(1.17%) 상승한 8... "
1433,"[가상화폐 뉴스] 07월 22일 21시 30분 <b>비트코인</b>(1.58%), 오미세고(2.44%), 이...","Sun, 22 Jul 2018 21:30:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000663616,http://news.naver.com/main/rea,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 131,000원(1.58%) 상승한 8... "
1406,"[가상화폐 뉴스] 07월 22일 22시 00분 <b>비트코인</b>(1.13%), <b>비트코인</b> 캐시(2.57%...","Sun, 22 Jul 2018 22:01:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000663617,http://news.naver.com/main/rea,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 94,000원(1.13%) 상승한 8,411... "
1386,"[가상화폐 뉴스] 07월 22일 22시 30분 <b>비트코인</b>(0.73%), <b>비트코인</b> 골드(2.41%...","Sun, 22 Jul 2018 22:31:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000663618,http://news.naver.com/main/rea,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 61,000원(0.73%) 상승한 8,402... "
1357,"[가상화폐 뉴스] 07월 22일 23시 00분 <b>비트코인</b>(1.14%), <b>비트코인</b> 골드(2.41%...","Sun, 22 Jul 2018 23:01:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000663620,http://news.naver.com/main/rea,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 95,000원(1.14%) 상승한 8,432... "
1334,"[가상화폐 뉴스] 07월 22일 23시 30분 <b>비트코인</b>(1.31%), <b>비트코인</b> 골드(2.41%...","Sun, 22 Jul 2018 23:30:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000663621,http://news.naver.com/main/rea,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 109,000원(1.31%) 상승한 8,438... "
994,"[가상화폐 뉴스] 07월 23일 00시 00분 <b>비트코인</b>(1.52%), 오미세고(2.51%), 라...","Mon, 23 Jul 2018 00:01:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000663622,http://news.naver.com/main/rea,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 127,000원(1.52%) 상승한 8... "
1418,"[가상화폐 뉴스] 07월 23일 00시 30분 <b>비트코인</b>(1.86%), 퀀텀(3.87%), 비트코...","Mon, 23 Jul 2018 00:31:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000663624,http://news.naver.com/main/rea,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 155,000원(1.86%) 상승한 8... "
1403,"[가상화폐 뉴스] 07월 23일 01시 30분 <b>비트코인</b>(1.61%), 퀀텀(3.15%), 비트코...","Mon, 23 Jul 2018 01:30:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000663625,http://news.naver.com/main/rea,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 135,000원(1.61%) 상승한 8,500... "
995,"[가상화폐 뉴스] 07월 23일 02시 00분 <b>비트코인</b>(1.53%), <b>비트코인</b> 캐시(2.4%)...","Mon, 23 Jul 2018 02:00:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000663627,http://news.naver.com/main/rea,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 128,000원(1.53%) 상승한 8... "
1395,"[가상화폐 뉴스] 07월 23일 02시 30분 <b>비트코인</b>(1.4%), 리플(1.56%), <b>비트코인</b>...","Mon, 23 Jul 2018 02:30:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000663628,http://news.naver.com/main/rea,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 117,000원(1.4%) 상승한 8,484... "
1388,"[가상화폐 뉴스] 07월 23일 03시 00분 <b>비트코인</b>(1.44%), <b>비트코인</b> 캐시(2.17%...","Mon, 23 Jul 2018 03:00:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000663629,http://news.naver.com/main/rea,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 120,000원(1.44%) 상승한 8... "
1384,"[가상화폐 뉴스] 07월 23일 03시 30분 <b>비트코인</b>(1.2%), <b>비트코인</b> 캐시(1.94%)...","Mon, 23 Jul 2018 03:30:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000663630,http://news.naver.com/main/rea,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 101,000원(1.2%) 상승한 8,488... "
1375,"[가상화폐 뉴스] 07월 23일 04시 00분 <b>비트코인</b>(1.4%), <b>비트코인</b> 캐시(1.61%)...","Mon, 23 Jul 2018 04:00:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000663631,http://news.naver.com/main/rea,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 117,000원(1.4%) 상승한 8,488... "
1371,"[가상화폐 뉴스] 07월 23일 04시 30분 <b>비트코인</b>(1.41%), <b>비트코인</b> 캐시(1.33%...","Mon, 23 Jul 2018 04:30:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000663632,http://news.naver.com/main/rea,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 118,000원(1.41%) 상승한 8,488... "
1362,"[가상화폐 뉴스] 07월 23일 05시 00분 <b>비트코인</b>(1.3%), 퀀텀(1.68%), <b>비트코인</b>...","Mon, 23 Jul 2018 05:00:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000663633,http://news.naver.com/main/rea,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 109,000원(1.3%) 상승한 8,488... "
1358,"[가상화폐 뉴스] 07월 23일 05시 30분 <b>비트코인</b>(1.19%), <b>비트코인</b> 캐시(1.33%...","Mon, 23 Jul 2018 05:30:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000663634,http://news.naver.com/main/rea,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 100,000원(1.19%) 상승한 8,487... "
1351,"[가상화폐 뉴스] 07월 23일 06시 00분 <b>비트코인</b>(1.36%), 오미세고(2.14%), 아...","Mon, 23 Jul 2018 06:00:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000663636,http://news.naver.com/main/rea,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 114,000원(1.36%) 상승한 8... "
1347,"[가상화폐 뉴스] 07월 23일 06시 30분 <b>비트코인</b>(-0.01%), 아이오타(-4.35%), ...","Mon, 23 Jul 2018 06:31:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000663637,http://news.naver.com/main/rea,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 1,000원(-0.01%) 하락한 8... "
